"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
2761,80479466,"furthur (1/100)",0,65.35,"(3B) Alex Rodriguez ,(OF) Ichiro Suzuki ,(OF) Jacoby Ellsbury ,(1B) Chris Davis ,(P) Chris Archer ,(SS) Tim Beckham ,(C) Buster Posey ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Wil Myers "
2761,81568662,"soonerfan12 (1/100)",0,65.35,"(3B) Adrian Beltre ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(C) Brian McCann ,(P) Chris Archer ,(SS) Brandon Crawford ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(OF) Kole Calhoun ,(OF) Kevin Kiermaier "
2761,81650480,"miamimike (1/100)",0,65.35,"(1B) Joey Votto ,(OF) Matt Kemp ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(C) Caleb Joseph ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(SS) Adeiny Hechavarria ,(3B) Cory Spangenberg "
2765,80435679,"maxdalury (3/100)",0,65.05,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Matt Kemp ,(SS) Stephen Drew ,(P) Chris Archer ,(3B) Todd Frazier ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers "
2765,80435743,"maxdalury (66/100)",0,65.05,"(C) Brian McCann ,(OF) Matt Kemp ,(1B) Mark Trumbo ,(SS) Elvis Andrus ,(OF) Justin Upton ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Wil Myers ,(3B) Cory Spangenberg "
2765,81630283,"Gippo (1/100)",0,65.05,"(OF) Matt Kemp ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(1B) Chris Davis ,(P) Chris Archer ,(3B) Logan Forsythe ,(2B) Dee Gordon ,(P) Nathan Eovaldi ,(OF) Ender Inciarte ,(C) Evan Gattis "
2768,81538663,"sourshoes (1/100)",0,65.00,"(SS) Erick Aybar ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(3B) Yangervis Solarte ,(1B) Yonder Alonso ,(P) Collin McHugh ,(C) J.T. Realmuto ,(2B) Joe Panik "
2768,81580100,"SamBulldogs1412 (1/100)",0,65.00,"(3B) Alex Rodriguez ,(1B) James Loney ,(C) Brian McCann ,(OF) Adam Jones ,(SS) Asdrubal Cabrera ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Logan Forsythe ,(P) Collin McHugh ,(OF) Wil Myers "
2768,81639790,"Noll04 (1/100)",0,65.00,"(OF) David DeJesus ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(3B) Will Middlebrooks ,(1B) Yonder Alonso ,(SS) Brandon Crawford ,(P) Collin McHugh ,(2B) Jose Altuve ,(C) J.T. Realmuto "
2768,81643354,"Bodhi24_76 (1/100)",0,65.00,"(3B) Alex Rodriguez ,(OF) Angel Pagan ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Adam Jones ,(P) Chris Archer ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(P) Collin McHugh ,(OF) Wil Myers "
2772,81629283,"bri1053 (1/100)",0,64.95,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(P) Hector Santiago ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Cory Spangenberg "
2772,81629284,"bri1053 (2/100)",0,64.95,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(P) Hector Santiago ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Cory Spangenberg "
2772,81629285,"bri1053 (3/100)",0,64.95,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(P) Hector Santiago ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Cory Spangenberg "
2775,80497302,"POC_Boss (1/100)",0,64.70,"(3B) Adrian Beltre ,(P) Tim Hudson ,(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(OF) Jimmy Paredes ,(C) Buster Posey ,(2B) Dee Gordon ,(SS) Adeiny Hechavarria ,(OF) Kole Calhoun "
2775,80497563,"POC_Boss (2/100)",0,64.70,"(3B) Adrian Beltre ,(P) Tim Hudson ,(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(OF) Jimmy Paredes ,(C) Buster Posey ,(2B) Dee Gordon ,(SS) Adeiny Hechavarria ,(OF) Kole Calhoun "
2775,80497590,"POC_Boss (3/100)",0,64.70,"(3B) Adrian Beltre ,(P) Tim Hudson ,(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(OF) Jimmy Paredes ,(C) Buster Posey ,(2B) Dee Gordon ,(SS) Adeiny Hechavarria ,(OF) Kole Calhoun "
2778,81584606,"ryanofdeath (1/100)",0,64.65,"(1B) Mark Teixeira ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Dee Gordon ,(OF) Wil Myers ,(OF) Evan Gattis "
2778,81615327,"bhooks20 (1/100)",0,64.65,"(1B) Joey Votto ,(C) Brian McCann ,(P) Dan Haren ,(OF) Andrew McCutchen ,(OF) Jay Bruce ,(OF) Justin Maxwell ,(3B) Chris Davis ,(P) Chris Archer ,(2B) Logan Forsythe ,(SS) Brandon Crawford "
2780,81625208,"setfaeserstostun (1/100)",0,64.35,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Matt Kemp ,(2B) Stephen Drew ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(SS) Tim Beckham ,(P) Anthony DeSclafani "
2780,81637870,"bucketosand (1/100)",0,64.35,"(3B) Alex Rodriguez ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Adam Jones ,(1B) Mark Trumbo ,(SS) Stephen Drew ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Yangervis Solarte ,(P) Anthony DeSclafani "
2782,80435685,"maxdalury (9/100)",0,64.05,"(C) Brian McCann ,(SS) Stephen Drew ,(OF) Justin Upton ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(3B) Cory Spangenberg "
2782,81014271,"MnBLkbrd84 (1/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81014314,"MnBLkbrd84 (4/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81014317,"MnBLkbrd84 (5/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81014324,"MnBLkbrd84 (7/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81014328,"MnBLkbrd84 (9/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81023196,"MnBLkbrd84 (2/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81023198,"MnBLkbrd84 (3/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81023207,"MnBLkbrd84 (6/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81023214,"MnBLkbrd84 (8/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81023222,"MnBLkbrd84 (10/100)",0,64.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Dee Gordon ,(3B) Cory Spangenberg ,(SS) Matt Duffy "
2782,81564961,"coreybirch (1/100)",0,64.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Matt Joyce ,(OF) Jacoby Ellsbury ,(3B) Chris Davis ,(P) Chris Archer ,(SS) Brandon Crawford ,(2B) Cory Spangenberg "
2794,81592288,"rollofthediasuke (1/100)",0,64.00,"(3B) Alex Rodriguez ,(C) Brian McCann ,(OF) Adam Jones ,(2B) Stephen Drew ,(OF) Chris Carter ,(1B) Chris Davis ,(P) Chris Archer ,(P) Collin McHugh ,(SS) Alexi Amarista ,(OF) Wil Myers "
2794,81601156,"rollofthediasuke (2/100)",0,64.00,"(3B) Alex Rodriguez ,(C) Brian McCann ,(OF) Adam Jones ,(2B) Stephen Drew ,(OF) Chris Carter ,(1B) Chris Davis ,(P) Chris Archer ,(P) Collin McHugh ,(SS) Alexi Amarista ,(OF) Wil Myers "
2794,81601160,"rollofthediasuke (3/100)",0,64.00,"(3B) Alex Rodriguez ,(C) Brian McCann ,(OF) Adam Jones ,(2B) Stephen Drew ,(OF) Chris Carter ,(1B) Chris Davis ,(P) Chris Archer ,(P) Collin McHugh ,(SS) Alexi Amarista ,(OF) Wil Myers "
2794,81604826,"RAiNxOVERxYOU (26/100)",0,64.00,"(SS) J.J. Hardy ,(C) Chris Stewart ,(OF) Delmon Young ,(OF) Adam Jones ,(1B) Chris Davis ,(P) Chris Archer ,(OF) Jimmy Paredes ,(P) Collin McHugh ,(3B) Manny Machado ,(2B) Cory Spangenberg "
2798,80435723,"maxdalury (46/100)",0,63.95,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Matt Kemp ,(SS) Elvis Andrus ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(P) Hector Santiago ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(3B) Cory Spangenberg "
2799,81615248,"drmcgillicuddy (1/100)",0,63.35,"(3B) Alex Rodriguez ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(1B) Yonder Alonso ,(P) Anthony DeSclafani ,(2B) Chris Owings ,(OF) Billy Hamilton ,(C) Evan Gattis "
2800,80435682,"maxdalury (6/100)",0,63.05,"(C) Brian McCann ,(OF) Matt Kemp ,(1B) Mark Trumbo ,(SS) Elvis Andrus ,(OF) Justin Upton ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(3B) Cory Spangenberg "
2800,80435747,"maxdalury (70/100)",0,63.05,"(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Logan Forsythe ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers ,(1B) Paul Goldschmidt "
2800,80435749,"maxdalury (72/100)",0,63.05,"(OF) Matt Kemp ,(1B) Mark Trumbo ,(SS) Stephen Drew ,(OF) Justin Upton ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(C) Evan Gattis ,(3B) Cory Spangenberg "
2800,81579641,"TheClone (1/100)",0,63.05,"(P) A.J. Burnett ,(OF) Matt Kemp ,(OF) Justin Upton ,(P) Chris Archer ,(C) Derek Norris ,(1B) Yonder Alonso ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Wil Myers ,(3B) Cory Spangenberg "
2800,81597377,"jswag9 (1/100)",0,63.05,"(P) A.J. Burnett ,(OF) Angel Pagan ,(OF) Adam Jones ,(1B) Chris Carter ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(2B) Jose Altuve ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2800,81609185,"mcweenea (1/100)",0,63.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(SS) J.J. Hardy ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(OF) Carlos Peguero ,(2B) Cory Spangenberg "
2800,81636896,"mcweenea (2/100)",0,63.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(SS) J.J. Hardy ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(OF) Carlos Peguero ,(2B) Cory Spangenberg "
2807,80484990,"Lisabrokenatesheart (2/100)",0,63.00,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Justin Upton ,(P) Chris Archer ,(P) Collin McHugh ,(OF) Billy Hamilton ,(SS) Adeiny Hechavarria ,(2B) Cory Spangenberg "
2807,81606523,"labo2000 (1/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606524,"labo2000 (2/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606525,"labo2000 (3/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606526,"labo2000 (4/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606527,"labo2000 (5/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606528,"labo2000 (6/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606529,"labo2000 (7/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606530,"labo2000 (8/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606531,"labo2000 (9/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606532,"labo2000 (10/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606533,"labo2000 (11/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606534,"labo2000 (12/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606535,"labo2000 (13/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606536,"labo2000 (14/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606537,"labo2000 (15/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606538,"labo2000 (16/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606539,"labo2000 (17/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2807,81606540,"labo2000 (18/100)",0,63.00,"(1B) Joey Votto ,(OF) Adam Jones ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(C) Evan Gattis ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
2826,80499537,"dixon290 (1/100)",0,62.70,"(P) Tim Hudson ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Jose Altuve "
2826,81613943,"mscs123 (1/100)",0,62.70,"(P) Tim Hudson ,(2B) Brandon Phillips ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Jay Bruce ,(3B) Chris Davis ,(P) Chris Archer ,(1B) Brandon Belt ,(OF) Mike Trout ,(OF) Yasmany Tomas "
2826,81615637,"bobhew (1/100)",0,62.70,"(3B) Alex Rodriguez ,(P) Tim Hudson ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(OF) Billy Hamilton "
2829,81553923,"McPeanut (1/100)",0,62.65,"(P) A.J. Burnett ,(1B) James Loney ,(OF) Matt Kemp ,(OF) Justin Upton ,(C) Buster Posey ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Wil Myers ,(3B) Cory Spangenberg "
2830,81577085,"Booven52 (1/100)",0,62.35,"(1B) Joey Votto ,(2B) Stephen Drew ,(3B) Chris Davis ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Anthony DeSclafani ,(OF) Mike Trout ,(OF) Billy Hamilton ,(SS) Jonathan Villar "
2830,81598961,"Jpshimmy (1/100)",0,62.35,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(2B) Brandon Phillips ,(OF) Angel Pagan ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(OF) Wil Myers "
2830,81624290,"luda8782 (1/100)",0,62.35,"(1B) Albert Pujols ,(OF) Adam Jones ,(C) Chris Iannetta ,(P) Chris Archer ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Jose Altuve ,(SS) Jose Pirela ,(OF) Mike Trout ,(P) Odrisamer Despaigne "
2830,81624549,"Andrade21 (2/100)",0,62.35,"(1B) Kyle Blanks ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(P) Anthony DeSclafani ,(2B) Chris Owings ,(3B) Manny Machado ,(C) J.T. Realmuto ,(OF) Yasmany Tomas "
2830,81637423,"Ofor (2/100)",0,62.35,"(1B) Prince Fielder ,(C) Brian McCann ,(3B) Luis Valbuena ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Starling Marte ,(OF) Kole Calhoun "
2830,81648219,"justinmcmichael5 (1/100)",0,62.35,"(SS) J.J. Hardy ,(1B) James Loney ,(P) Chris Archer ,(3B) Jimmy Paredes ,(C) Buster Posey ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers ,(OF) Kevin Kiermaier "
2830,81651070,"rookie345 (3/100)",0,62.35,"(OF) Angel Pagan ,(3B) Martin Prado ,(OF) Adam Jones ,(2B) Neil Walker ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(1B) Buster Posey ,(SS) Brandon Crawford ,(P) Anthony DeSclafani ,(C) Evan Gattis "
2837,81586677,"MAJstanley (1/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586678,"MAJstanley (2/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586679,"MAJstanley (3/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586680,"MAJstanley (4/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586681,"MAJstanley (5/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586682,"MAJstanley (6/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586683,"MAJstanley (7/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586684,"MAJstanley (8/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586685,"MAJstanley (9/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586686,"MAJstanley (10/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586687,"MAJstanley (11/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586688,"MAJstanley (12/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
2837,81586689,"MAJstanley (13/100)",0,62.00,"(C) Brian McCann ,(OF) Adam Jones ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Brandon Belt ,(2B) Dee Gordon ,(OF) Kole Calhoun ,(3B) Manny Machado ,(P) Nick Martinez "
